time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,altitude_m,speed_mps,total_mass_kg,propellant_mass_kg,engine_thrust_n,engine_mass_flow_kgps,throttle,engine_direction_eci_x,engine_direction_eci_y,engine_direction_eci_z,ambient_pressure_pa,atmosphere_density_kgpm3,dynamic_pressure_pa,mach_number,hold_down_clamp_active,phase_index,rigid_body_attitude_rad,rigid_body_angular_velocity_radps,rigid_body_moment_of_inertia_kgm2,phase_name
0,-5270561.632145809,-1903845.864079216,3035937.2525076112,138.83062232380303,-384.33539457809599,0,144.89578654434186,408.64120842166074,542797.00940028508,499914.62419306143,0,0,0,1,0,0,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1,-5270422.7875105198,-1904230.1944116096,3035937.2525076112,138.85864813210546,-384.32526986816691,0,144.89578654434186,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82696092837310653,-0.29871695904962947,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.05,-5270415.8445430808,-1904249.4106624476,3035937.2525076112,138.8600494031395,-384.32476357902419,0,144.89578654434186,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.8269391433914457,-0.29877726119400427,0.4763442046676245,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1.1000000000000001,-5270408.9015055802,-1904268.6268879664,3035937.2525076112,138.86145067232721,-384.32425728477256,0,144.89578654574976,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82693805402693399,-0.29878027625952142,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.1500000000000001,-5270401.9583980143,-1904287.8430881752,3035937.2525076112,138.86285193966927,-384.32375098541166,0,144.89578654574976,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82693696465142941,-0.2987832913210659,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.2000000000000002,-5270395.015220386,-1904307.0592630641,3035937.2525076112,138.864253205165,-384.32324468094174,0,144.89578654434186,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.8269358752649314,-0.29878630637863912,0.4763442046676245,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1.2500000000000002,-5270388.0719726933,-1904326.2754126419,3035937.2525076112,138.86565446881502,-384.32273837136262,0,144.89578654363791,408.64120842166074,542797.00940028508,499914.62419306143,0,0,1,-0.82693478586744074,-0.29878932143223974,0.47634420466762456,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1.3000000000000003,-5270381.1286549382,-1904345.4915369046,3035937.2525076112,138.86705573061903,-384.32223205667447,0,144.89578654434186,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82693369645895665,-0.29879233648186893,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.3500000000000003,-5270374.1852671206,-1904364.7076358469,3035937.2525076112,138.86845699057662,-384.32172573687728,0,144.89578654434186,408.64120842166068,542797.00940028508,499914.62419306143,0,0,1,-0.82693260703947957,-0.29879535152752607,0.4763442046676245,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1.4000000000000004,-5270367.2418092396,-1904383.9237094773,3035937.2525076112,138.86985824868847,-384.32121941197101,0,144.89578654574976,408.64120842166074,542797.00940028508,499914.62419306143,0,0,1,-0.82693151760900974,-0.29879836656921049,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.4500000000000004,-5270360.2982812971,-1904403.1397577869,3035937.2525076112,138.87125950495388,-384.32071308195577,0,144.89578654574976,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82693042816754669,-0.29880138160692343,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.5000000000000004,-5270353.3546832902,-1904422.3557807845,3035937.2525076112,138.87266075937353,-384.32020674683139,0,144.89578654574976,408.64120842166085,542797.00940028508,499914.62419306143,0,0,1,-0.82692933871509089,-0.29880439664066344,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.5500000000000005,-5270346.41101522,-1904441.5717784653,3035937.2525076112,138.87406201194702,-384.31970040659786,0,144.89578654574976,408.64120842166085,542797.00940028508,499914.62419306143,0,0,1,-0.82692824925164177,-0.2988074116704319,0.4763442046676245,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.6000000000000005,-5270339.4672770891,-1904460.7877508241,3035937.2525076112,138.87546326267403,-384.31919406125542,0,144.89578654574976,408.64120842166079,542797.00940028508,499914.62419306143,0,0,1,-0.82692715977719977,-0.2988104266962282,0.47634420466762456,75532.924546353534,0.96567197136429372,0,0,1,0,0,0,0,pad hold (ignition)
1.6500000000000006,-5270332.523468893,-1904480.0036978703,3035937.2525076112,138.8768645115552,-384.31868771080377,0,144.89578654363791,408.64120842166074,542797.00940028508,499914.62419306143,0,0,1,-0.82692607029176501,-0.29881344171805135,0.4763442046676245,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
1.7000000000000006,-5270325.5795906372,-1904499.2196195943,3035937.2525076112,138.87826575858983,-384.31818135524327,0,144.89578654434186,408.64120842166074,542797.00940028508,499914.62419306143,0,0,1,-0.82692498079533705,-0.29881645673590301,0.47634420466762456,75532.924546362381,0.96567197136438532,0,0,1,0,0,0,0,pad hold (ignition)
